txn_id,customer_id,account_id,txn_date,amount,txn_type,merchant_category,device,ml_score,ml_flag,explain_top
TXN101595,1200,AC128423,2025-07-22 19:06:20,180164.94,1,1,0,1.0,1,"[[""amount"", -0.47559375697862233], [""hour"", -0.0031295526660529245], [""hour"", -0.0031295526660529245], [""amount"", -0.47559375697862233], [""amount"", -0.47559375697862233], [""hour"", -0.0031295526660529245]]"
TXN101139,1200,AC155683,2025-08-07 13:58:16,193302.31,1,7,1,0.99,1,"[[""amount"", -0.45715238324407936], [""hour"", -0.004894900733801254], [""hour"", -0.004894900733801254], [""amount"", -0.45715238324407936], [""hour"", -0.004894900733801254], [""amount"", -0.45715238324407936]]"
TXN101174,1200,AC148645,2025-08-25 02:27:44,187111.15,1,3,0,0.995,1,"[[""hour"", -0.015156177085110193], [""amount"", -0.46578020305795004], [""hour"", -0.015156177085110193], [""amount"", -0.46578020305795004], [""hour"", -0.015156177085110193], [""amount"", -0.46578020305795004]]"
TXN100887,1201,AC130723,2025-07-30 17:41:38,3857.57,1,0,1,0.015,0,"[[""amount"", 0.4572142108158858], [""hour"", 0.00973460990732148], [""amount"", 0.4572142108158858], [""hour"", 0.00973460990732148], [""hour"", 0.00973460990732148], [""amount"", 0.4572142108158858]]"
TXN101965,1201,AC188046,2025-08-22 10:02:59,169460.76,1,3,0,0.995,1,"[[""hour"", 0.0007997514094705495], [""amount"", -0.4681987372684753], [""amount"", -0.4681987372684753], [""hour"", 0.0007997514094705495], [""hour"", 0.0007997514094705495], [""amount"", -0.4681987372684753]]"
TXN100562,1202,AC102850,2025-07-27 02:12:52,110955.15,1,2,0,0.995,1,"[[""hour"", -0.011747066326885549], [""amount"", -0.45898158284336144], [""hour"", -0.011747066326885549], [""amount"", -0.45898158284336144], [""hour"", -0.011747066326885549], [""amount"", -0.45898158284336144]]"
TXN101928,1203,AC189912,2025-07-10 13:46:32,181485.15,1,0,0,0.995,1,"[[""hour"", -0.005614275781522317], [""amount"", -0.4707913203228486], [""hour"", -0.005614275781522317], [""amount"", -0.4707913203228486], [""hour"", -0.005614275781522317], [""amount"", -0.4707913203228486]]"
TXN100709,1203,AC145628,2025-08-09 19:43:00,11259.5,1,1,0,0.005,0,"[[""amount"", 0.45680840766307557], [""hour"", 0.0052823772161939425], [""amount"", 0.45680840766307557], [""hour"", 0.0052823772161939425], [""amount"", 0.45680840766307557], [""hour"", 0.0052823772161939425]]"
TXN101316,1203,AC109788,2025-09-03 16:12:18,99140.66,1,0,0,0.015,0,"[[""amount"", 0.41128149086423516], [""hour"", 0.010391515796515885], [""amount"", 0.41128149086423516], [""hour"", 0.010391515796515885], [""hour"", 0.010391515796515885], [""amount"", 0.41128149086423516]]"
TXN101821,1203,AC128644,2025-09-10 09:10:11,151908.17,1,5,2,1.0,1,"[[""hour"", 0.0004266042908071953], [""amount"", -0.46342546759623165], [""amount"", -0.46342546759623165], [""hour"", 0.0004266042908071953], [""hour"", 0.0004266042908071953], [""amount"", -0.46342546759623165]]"
TXN101083,1203,AC118442,2025-09-26 21:06:11,36362.73,1,7,2,0.02,0,"[[""amount"", 0.4238979598283561], [""hour"", 0.012955640503175247], [""amount"", 0.4238979598283561], [""hour"", 0.012955640503175247], [""hour"", 0.012955640503175247], [""amount"", 0.4238979598283561]]"
TXN101632,1204,AC193797,2025-07-30 22:46:56,148497.78,1,6,2,0.995,1,"[[""hour"", 0.0031776878183803524], [""amount"", -0.45783618575125734], [""amount"", -0.45783618575125734], [""hour"", 0.0031776878183803524], [""hour"", 0.0031776878183803524], [""amount"", -0.45783618575125734]]"
TXN100488,1204,AC144542,2025-08-24 07:54:01,175930.87,1,0,1,0.995,1,"[[""hour"", -0.004207223808809881], [""amount"", -0.48568207067519514], [""hour"", -0.004207223808809881], [""amount"", -0.48568207067519514], [""hour"", -0.004207223808809881], [""amount"", -0.48568207067519514]]"
TXN100194,1205,AC140873,2025-09-17 16:57:25,28758.25,1,5,0,0.02,0,"[[""amount"", 0.482392127801297], [""hour"", 0.008167365439064855], [""amount"", 0.482392127801297], [""hour"", 0.008167365439064855], [""hour"", 0.008167365439064855], [""amount"", 0.482392127801297]]"
TXN100362,1206,AC171052,2025-08-10 17:23:34,14519.63,1,6,1,0.01,0,"[[""amount"", 0.4683140308927356], [""hour"", 0.006318236981044816], [""amount"", 0.4683140308927356], [""hour"", 0.006318236981044816], [""hour"", 0.006318236981044816], [""amount"", 0.4683140308927356]]"
TXN100004,1206,AC105645,2025-08-12 06:25:05,178162.6,0,7,1,0.97,1,"[[""hour"", 0.0015074727321093375], [""amount"", -0.4634021364801777], [""amount"", -0.4634021364801777], [""hour"", 0.0015074727321093375], [""amount"", -0.4634021364801777], [""hour"", 0.0015074727321093375]]"
TXN100235,1206,AC159655,2025-09-12 03:28:07,213055.83,1,0,0,0.99,1,"[[""hour"", -0.00733451837831079], [""amount"", -0.47444519461608525], [""hour"", -0.00733451837831079], [""amount"", -0.47444519461608525], [""hour"", -0.00733451837831079], [""amount"", -0.47444519461608525]]"
TXN101185,1206,AC111306,2025-09-13 15:10:24,25922.33,0,6,2,0.03,0,"[[""amount"", 0.41962528188330533], [""hour"", 0.005147665174546723], [""amount"", 0.41962528188330533], [""hour"", 0.005147665174546723], [""hour"", 0.005147665174546723], [""amount"", 0.41962528188330533]]"
TXN101194,1208,AC144879,2025-07-28 08:16:59,168734.34,0,6,0,0.985,1,"[[""hour"", -0.0021730648447639022], [""amount"", -0.4733874637267971], [""hour"", -0.0021730648447639022], [""amount"", -0.4733874637267971], [""amount"", -0.4733874637267971], [""hour"", -0.0021730648447639022]]"
TXN101614,1208,AC184984,2025-07-29 00:57:00,199993.88,1,3,0,0.995,1,"[[""hour"", -0.01858358152200354], [""amount"", -0.4657944718532751], [""hour"", -0.01858358152200354], [""amount"", -0.4657944718532751], [""amount"", -0.4657944718532751], [""hour"", -0.01858358152200354]]"
TXN101413,1209,AC198286,2025-07-06 00:11:13,174770.41,1,4,0,0.995,1,"[[""hour"", -0.014776745971795546], [""amount"", -0.46576034329391924], [""hour"", -0.014776745971795546], [""amount"", -0.46576034329391924], [""hour"", -0.014776745971795546], [""amount"", -0.46576034329391924]]"
TXN101681,1209,AC102321,2025-07-09 06:54:56,225926.69,0,2,1,0.995,1,"[[""hour"", -0.0058989643634298], [""amount"", -0.4671747967797069], [""hour"", -0.0058989643634298], [""amount"", -0.4671747967797069], [""hour"", -0.0058989643634298], [""amount"", -0.4671747967797069]]"
TXN100478,1209,AC188339,2025-07-20 08:00:27,56522.88,1,2,0,0.02,0,"[[""amount"", 0.4661749177094216], [""hour"", 0.005649096896238913], [""amount"", 0.4661749177094216], [""hour"", 0.005649096896238913], [""hour"", 0.005649096896238913], [""amount"", 0.4661749177094216]]"
TXN101387,1210,AC187416,2025-07-11 18:03:59,126131.28,1,5,1,0.99,1,"[[""hour"", 0.00048611047744496946], [""amount"", -0.4490700738007146], [""amount"", -0.4490700738007146], [""hour"", 0.00048611047744496946], [""hour"", 0.00048611047744496946], [""amount"", -0.4490700738007146]]"
TXN100866,1211,AC199697,2025-09-23 17:12:54,83810.31,1,6,0,0.005,0,"[[""hour"", 0.006194083331394075], [""amount"", 0.46948647937104115], [""amount"", 0.46948647937104115], [""hour"", 0.006194083331394075], [""amount"", 0.46948647937104115], [""hour"", 0.006194083331394075]]"
TXN101662,1212,AC162935,2025-07-12 07:26:39,166786.49,0,7,2,0.995,1,"[[""hour"", -0.006149905118045528], [""amount"", -0.4603722642114398], [""hour"", -0.006149905118045528], [""amount"", -0.4603722642114398], [""hour"", -0.006149905118045528], [""amount"", -0.4603722642114398]]"
TXN101265,1212,AC139742,2025-09-26 04:12:51,34060.27,1,7,2,0.015,0,"[[""amount"", 0.48662857445412105], [""hour"", 0.003275418978864431], [""amount"", 0.48662857445412105], [""hour"", 0.003275418978864431], [""amount"", 0.48662857445412105], [""hour"", 0.003275418978864431]]"
TXN101280,1213,AC135224,2025-08-05 23:31:21,162427.98,1,7,1,0.985,1,"[[""hour"", 0.0013001955046849489], [""amount"", -0.46597008941899065], [""amount"", -0.46597008941899065], [""hour"", 0.0013001955046849489], [""hour"", 0.0013001955046849489], [""amount"", -0.46597008941899065]]"
TXN100430,1213,AC190596,2025-08-08 06:19:35,55006.97,1,3,1,0.005,0,"[[""amount"", 0.4787023257993872], [""hour"", 0.006608325874449019], [""amount"", 0.4787023257993872], [""hour"", 0.006608325874449019], [""amount"", 0.4787023257993872], [""hour"", 0.006608325874449019]]"
TXN101520,1213,AC103546,2025-09-08 14:36:50,114919.6,1,1,0,0.99,1,"[[""hour"", -0.006320219450757714], [""amount"", -0.470734920975122], [""hour"", -0.006320219450757714], [""amount"", -0.470734920975122], [""amount"", -0.470734920975122], [""hour"", -0.006320219450757714]]"
TXN100535,1215,AC119585,2025-07-13 16:12:23,194055.44,1,4,0,1.0,1,"[[""hour"", -0.0032321785120335636], [""amount"", -0.4739744560324384], [""hour"", -0.0032321785120335636], [""amount"", -0.4739744560324384], [""hour"", -0.0032321785120335636], [""amount"", -0.4739744560324384]]"
TXN100243,1216,AC163855,2025-07-30 15:11:16,162755.29,1,2,0,1.0,1,"[[""hour"", -0.005661836600963528], [""amount"", -0.4598606901847314], [""hour"", -0.005661836600963528], [""amount"", -0.4598606901847314], [""hour"", -0.005661836600963528], [""amount"", -0.4598606901847314]]"
TXN100023,1216,AC191137,2025-08-31 15:26:54,247538.43,1,2,2,1.0,1,"[[""hour"", -0.004800135222695993], [""amount"", -0.47953631845176864], [""hour"", -0.004800135222695993], [""amount"", -0.47953631845176864], [""hour"", -0.004800135222695993], [""amount"", -0.47953631845176864]]"
TXN101481,1217,AC112112,2025-08-18 01:37:24,89134.52,1,7,1,0.02,0,"[[""amount"", 0.4574510741140338], [""hour"", -0.008520215173183349], [""hour"", -0.008520215173183349], [""amount"", 0.4574510741140338], [""amount"", 0.4574510741140338], [""hour"", -0.008520215173183349]]"
TXN101381,1217,AC126909,2025-09-12 12:34:13,50138.46,1,6,0,0.015,0,"[[""hour"", 0.004130236044197612], [""amount"", 0.47815725965916717], [""amount"", 0.47815725965916717], [""hour"", 0.004130236044197612], [""amount"", 0.47815725965916717], [""hour"", 0.004130236044197612]]"
TXN101684,1218,AC163950,2025-07-19 00:11:06,133342.26,1,4,1,0.985,1,"[[""hour"", -0.010419739698475705], [""amount"", -0.4659202002851853], [""hour"", -0.010419739698475705], [""amount"", -0.4659202002851853], [""hour"", -0.010419739698475705], [""amount"", -0.4659202002851853]]"
TXN101488,1218,AC158117,2025-08-09 22:26:20,84701.23,1,1,1,0.01,0,"[[""amount"", 0.45214984865684044], [""hour"", 0.005242912590032656], [""amount"", 0.45214984865684044], [""hour"", 0.005242912590032656], [""amount"", 0.45214984865684044], [""hour"", 0.005242912590032656]]"
TXN101562,1218,AC124978,2025-08-23 04:59:42,109255.09,1,1,1,0.995,1,"[[""hour"", -0.007274765329003622], [""amount"", -0.4685249211294156], [""hour"", -0.007274765329003622], [""amount"", -0.4685249211294156], [""hour"", -0.007274765329003622], [""amount"", -0.4685249211294156]]"
TXN100893,1219,AC191937,2025-07-07 03:39:18,12857.1,1,0,0,0.025,0,"[[""amount"", 0.43498259370208553], [""hour"", -0.023964988213114265], [""hour"", -0.023964988213114265], [""amount"", 0.43498259370208553], [""amount"", 0.43498259370208553], [""hour"", -0.023964988213114265]]"
TXN100643,1219,AC179035,2025-08-28 01:32:26,73840.35,1,3,2,0.005,0,"[[""amount"", 0.48156670340172353], [""hour"", -0.00819506239184548], [""hour"", -0.00819506239184548], [""amount"", 0.48156670340172353], [""amount"", 0.48156670340172353], [""hour"", -0.00819506239184548]]"
TXN100646,1219,AC160935,2025-08-30 12:57:33,89908.59,1,0,1,0.01,0,"[[""amount"", 0.4700245931370121], [""hour"", 0.008596396811301874], [""amount"", 0.4700245931370121], [""hour"", 0.008596396811301874], [""amount"", 0.4700245931370121], [""hour"", 0.008596396811301874]]"
TXN100354,1219,AC187857,2025-09-18 15:17:05,11034.38,1,7,1,0.085,0,"[[""amount"", 0.434528535871388], [""hour"", 0.013169650298019388], [""amount"", 0.434528535871388], [""hour"", 0.013169650298019388], [""amount"", 0.434528535871388], [""hour"", 0.013169650298019388]]"
TXN101620,1220,AC119630,2025-07-22 00:05:09,121738.03,1,7,0,0.985,1,"[[""hour"", -0.021708873685897707], [""amount"", -0.441004037137974], [""hour"", -0.021708873685897707], [""amount"", -0.441004037137974], [""amount"", -0.441004037137974], [""hour"", -0.021708873685897707]]"
TXN100159,1220,AC112259,2025-09-17 10:49:10,149642.03,1,0,2,1.0,1,"[[""hour"", 6.265949401995457e-05], [""amount"", -0.47523400456446613], [""amount"", -0.47523400456446613], [""hour"", 6.265949401995457e-05], [""hour"", 6.265949401995457e-05], [""amount"", -0.47523400456446613]]"
TXN100910,1221,AC150481,2025-07-10 19:47:36,174631.17,1,3,2,0.995,1,"[[""hour"", -0.0025479568490263953], [""amount"", -0.477535377028865], [""hour"", -0.0025479568490263953], [""amount"", -0.477535377028865], [""hour"", -0.0025479568490263953], [""amount"", -0.477535377028865]]"
TXN100860,1221,AC138031,2025-07-17 18:05:34,70123.77,1,3,0,0.01,0,"[[""amount"", 0.47757948263602495], [""hour"", -0.001250665207234134], [""hour"", -0.001250665207234134], [""amount"", 0.47757948263602495], [""amount"", 0.47757948263602495], [""hour"", -0.001250665207234134]]"
TXN100131,1221,AC104030,2025-07-27 21:28:17,202914.93,1,3,2,0.985,1,"[[""hour"", 0.006968550660113334], [""amount"", -0.4828701736422943], [""amount"", -0.4828701736422943], [""hour"", 0.006968550660113334], [""hour"", 0.006968550660113334], [""amount"", -0.4828701736422943]]"
TXN100717,1221,AC151765,2025-07-28 12:53:27,117642.42,1,5,1,0.975,1,"[[""hour"", -0.009952625096602843], [""amount"", -0.4552393042885771], [""hour"", -0.009952625096602843], [""amount"", -0.4552393042885771], [""amount"", -0.4552393042885771], [""hour"", -0.009952625096602843]]"
TXN100557,1222,AC176735,2025-08-02 21:29:40,146425.66,1,4,0,0.985,1,"[[""hour"", 0.005073784855603924], [""amount"", -0.4702753764992208], [""amount"", -0.4702753764992208], [""hour"", 0.005073784855603924], [""hour"", 0.005073784855603924], [""amount"", -0.4702753764992208]]"
TXN101526,1222,AC155372,2025-08-05 08:09:05,181512.21,1,3,0,0.995,1,"[[""hour"", -0.00040523074226409065], [""amount"", -0.47833877642674605], [""hour"", -0.00040523074226409065], [""amount"", -0.47833877642674605], [""amount"", -0.47833877642674605], [""hour"", -0.00040523074226409065]]"
TXN100500,1222,AC149283,2025-08-11 08:41:52,25069.4,0,0,2,0.045,0,"[[""amount"", 0.41461676156008576], [""hour"", 0.011298488002376433], [""amount"", 0.41461676156008576], [""hour"", 0.011298488002376433], [""amount"", 0.41461676156008576], [""hour"", 0.011298488002376433]]"
TXN100588,1222,AC172199,2025-08-17 03:17:41,85643.15,1,7,0,0.115,0,"[[""amount"", 0.45249009275173085], [""hour"", -0.018595059803961162], [""hour"", -0.018595059803961162], [""amount"", 0.45249009275173085], [""hour"", -0.018595059803961162], [""amount"", 0.45249009275173085]]"
TXN101980,1222,AC152601,2025-08-26 02:57:03,22356.65,0,0,2,0.65,1,"[[""amount"", 0.27728741096471643], [""hour"", -0.08364854019833479], [""amount"", 0.27728741096471643], [""hour"", -0.08364854019833479], [""hour"", -0.08364854019833479], [""amount"", 0.27728741096471643]]"
TXN101218,1223,AC137550,2025-08-16 12:11:44,161201.96,1,5,1,1.0,1,"[[""hour"", -0.005695546119041323], [""amount"", -0.45560204586917863], [""hour"", -0.005695546119041323], [""amount"", -0.45560204586917863], [""hour"", -0.005695546119041323], [""amount"", -0.45560204586917863]]"
TXN101584,1223,AC118950,2025-08-24 06:13:35,197322.35,0,7,2,0.995,1,"[[""hour"", -0.00837941259585217], [""amount"", -0.46889075808082276], [""hour"", -0.00837941259585217], [""amount"", -0.46889075808082276], [""hour"", -0.00837941259585217], [""amount"", -0.46889075808082276]]"
TXN101689,1223,AC105523,2025-08-28 16:01:52,176563.05,1,1,1,0.99,1,"[[""hour"", -0.00012259857037348414], [""amount"", -0.4797205882059574], [""hour"", -0.00012259857037348414], [""amount"", -0.4797205882059574], [""hour"", -0.00012259857037348414], [""amount"", -0.4797205882059574]]"
TXN101355,1224,AC155897,2025-09-24 11:50:21,69372.92,1,5,2,0.045,0,"[[""amount"", 0.49019023018057256], [""hour"", -0.0034374401413559234], [""hour"", -0.0034374401413559234], [""amount"", 0.49019023018057256], [""hour"", -0.0034374401413559234], [""amount"", 0.49019023018057256]]"
TXN100996,1225,AC136358,2025-07-10 09:38:54,158944.98,1,3,2,1.0,1,"[[""hour"", -0.0029729025577315596], [""amount"", -0.46474111208839536], [""hour"", -0.0029729025577315596], [""amount"", -0.46474111208839536], [""hour"", -0.0029729025577315596], [""amount"", -0.46474111208839536]]"
TXN100385,1226,AC131253,2025-07-04 08:22:36,144880.88,1,5,1,1.0,1,"[[""hour"", 0.0012825044403107528], [""amount"", -0.45889788810625687], [""amount"", -0.45889788810625687], [""hour"", 0.0012825044403107528], [""hour"", 0.0012825044403107528], [""amount"", -0.45889788810625687]]"
TXN100262,1226,AC172769,2025-08-18 18:14:03,48064.39,1,0,0,0.03,0,"[[""amount"", 0.4628819297189622], [""hour"", 0.0027128101614636206], [""amount"", 0.4628819297189622], [""hour"", 0.0027128101614636206], [""amount"", 0.4628819297189622], [""hour"", 0.0027128101614636206]]"
TXN101013,1227,AC116554,2025-07-27 11:34:07,184476.9,0,0,1,0.98,1,"[[""hour"", -0.009004038134247714], [""amount"", -0.47136954564198175], [""hour"", -0.009004038134247714], [""amount"", -0.47136954564198175], [""hour"", -0.009004038134247714], [""amount"", -0.47136954564198175]]"
TXN100293,1227,AC139055,2025-08-24 21:08:16,99991.09,1,1,1,0.185,0,"[[""amount"", 0.2166969616632949], [""hour"", 0.031126045517405547], [""amount"", 0.2166969616632949], [""hour"", 0.031126045517405547], [""amount"", 0.2166969616632949], [""hour"", 0.031126045517405547]]"
TXN101841,1227,AC136156,2025-09-25 15:11:23,61021.11,1,4,2,0.0,0,"[[""amount"", 0.47728979283896733], [""hour"", 0.0028942223524364733], [""amount"", 0.47728979283896733], [""hour"", 0.0028942223524364733], [""amount"", 0.47728979283896733], [""hour"", 0.0028942223524364733]]"
TXN100232,1228,AC171836,2025-07-13 20:33:55,82622.86,1,0,2,0.025,0,"[[""hour"", 0.010985262364884903], [""amount"", 0.4516353369868752], [""amount"", 0.4516353369868752], [""hour"", 0.010985262364884903], [""amount"", 0.4516353369868752], [""hour"", 0.010985262364884903]]"
TXN100899,1229,AC162154,2025-08-27 08:02:33,217763.04,1,5,0,1.0,1,"[[""hour"", -0.001210285204279754], [""amount"", -0.46061170523764045], [""hour"", -0.001210285204279754], [""amount"", -0.46061170523764045], [""hour"", -0.001210285204279754], [""amount"", -0.46061170523764045]]"
TXN100420,1229,AC142056,2025-09-07 22:16:35,65320.5,1,1,1,0.005,0,"[[""amount"", 0.4555668762021608], [""hour"", 0.008407891580345325], [""amount"", 0.4555668762021608], [""hour"", 0.008407891580345325], [""amount"", 0.4555668762021608], [""hour"", 0.008407891580345325]]"
TXN101589,1230,AC155591,2025-08-17 03:43:07,231029.24,1,5,1,1.0,1,"[[""hour"", -0.010540244691829367], [""amount"", -0.46787929432266373], [""hour"", -0.010540244691829367], [""amount"", -0.46787929432266373], [""hour"", -0.010540244691829367], [""amount"", -0.46787929432266373]]"
