txn_id,customer_id,account_id,txn_date,amount,txn_type,merchant_category,location,device
TXN101396,1006,AC139179,2025-08-27 13:07:40,127327.53,debit,Salary,Port Tonyafurt,mobile
TXN101397,1585,AC124800,2025-09-04 16:52:13,90746.94,debit,Grocery,Ericmouth,pos
TXN101398,1867,AC123959,2025-07-20 06:03:37,42403.02,credit,Grocery,East Anthony,mobile
TXN101399,1588,AC123699,2025-08-10 13:30:04,247427.73,debit,Dining,East Jasonberg,web
TXN101400,1883,AC160010,2025-09-16 23:02:01,59952.21,debit,Shopping,Kathrynberg,web
TXN101401,1950,AC179458,2025-09-09 00:57:47,221939.69,debit,Utilities,New Nicholasmouth,pos
TXN101402,1540,AC159426,2025-07-12 23:12:05,234248.18,debit,Dining,Port David,mobile
TXN101403,1347,AC140618,2025-08-05 00:10:20,184520.28,debit,Travel,West Francisco,mobile
TXN101404,1409,AC169980,2025-09-23 12:56:32,65976.5,credit,Utilities,Lake Derekburgh,mobile
TXN101405,1481,AC133464,2025-09-10 12:33:44,54977.87,debit,Healthcare,Wallaceport,web
TXN101406,1645,AC183352,2025-08-07 07:44:14,185566.87,debit,Shopping,Ashleytown,pos
TXN101407,1235,AC157936,2025-07-25 22:00:37,116941.21,debit,Healthcare,Port Peter,web
TXN101408,1319,AC160393,2025-09-06 21:40:59,226777.71,credit,Grocery,Port Carriemouth,mobile
TXN101409,1113,AC101966,2025-09-11 22:09:25,226159.27,credit,Salary,Lake John,mobile
TXN101410,1859,AC135015,2025-09-26 05:48:56,219766.05,debit,Utilities,West Davidville,web
TXN101411,1692,AC187241,2025-08-05 04:08:23,53135.52,credit,Salary,East Morganbury,web
TXN101412,1485,AC169530,2025-08-05 15:59:54,68215.89,debit,Entertainment,Port Jamesshire,web
TXN101413,1209,AC198286,2025-07-06 00:11:13,174770.41,debit,Salary,South Peter,mobile
TXN101414,1851,AC103106,2025-07-02 20:20:54,204173.07,debit,Healthcare,Smithmouth,mobile
TXN101415,1261,AC167556,2025-09-14 03:22:50,233992.37,debit,Grocery,West Rogerbury,mobile
TXN101416,1812,AC118449,2025-09-25 03:42:07,229952.1,debit,Shopping,Glennbury,web
TXN101417,1675,AC149707,2025-08-28 14:52:50,55626.72,debit,Grocery,Justinville,web
TXN101418,1499,AC196611,2025-09-15 12:42:39,53821.13,debit,Shopping,North Jasminemouth,web
TXN101419,1809,AC136624,2025-09-19 13:46:29,135449.57,debit,Utilities,Port Frank,pos
TXN101420,1542,AC106699,2025-08-03 21:03:45,69331.22,debit,Utilities,North Karen,pos
TXN101421,1947,AC180522,2025-07-30 14:36:40,138679.07,debit,Travel,Thomasburgh,mobile
TXN101422,1581,AC139561,2025-07-08 22:47:01,156253.27,debit,Shopping,Patrickton,web
TXN101423,1626,AC149084,2025-08-25 22:30:31,11533.08,debit,Utilities,Port Nicole,mobile
TXN101424,1503,AC121279,2025-09-07 19:21:59,6013.73,debit,Utilities,New Andrea,mobile
TXN101425,1590,AC115348,2025-07-27 02:18:28,135245.88,debit,Dining,Dawnside,pos
TXN101426,1425,AC182980,2025-08-05 09:44:18,153464.98,credit,Shopping,Lake Jennifer,web
TXN101427,1629,AC126833,2025-07-21 21:50:27,1731.77,debit,Shopping,Johnstad,web
TXN101428,1982,AC178882,2025-07-05 22:59:35,29825.24,debit,Utilities,Hallport,pos
TXN101429,1297,AC172610,2025-07-16 17:49:23,206671.24,debit,Travel,Danielton,mobile
TXN101430,1137,AC180728,2025-07-07 21:54:30,9622.5,debit,Travel,Territon,pos
TXN101431,1525,AC189779,2025-07-19 23:49:42,55037.16,debit,Travel,New George,web
TXN101432,1901,AC174497,2025-09-12 06:04:29,249821.84,credit,Grocery,Rowlandfurt,web
TXN101433,1717,AC153486,2025-08-11 03:26:41,199147.27,debit,Dining,Murrayshire,pos
TXN101434,1448,AC198217,2025-09-13 19:52:21,91606.44,debit,Salary,Jamesland,mobile
TXN101435,1462,AC148339,2025-08-05 16:55:06,233398.46,debit,Shopping,New Michaeltown,pos
TXN101436,1160,AC170093,2025-09-02 03:52:02,155181.29,debit,Healthcare,Georgetown,pos
TXN101437,1684,AC194435,2025-08-16 13:58:35,217452.22,credit,Shopping,New Markville,web
TXN101438,1816,AC144478,2025-07-14 05:52:45,97462.26,debit,Shopping,Martinside,pos
TXN101439,1162,AC156396,2025-09-05 00:47:42,219222.63,debit,Utilities,Jessemouth,pos
TXN101440,1942,AC159330,2025-07-27 18:47:47,139572.28,debit,Utilities,Gomezchester,web
TXN101441,1484,AC134134,2025-08-18 11:12:53,68532.86,debit,Salary,South Stevenside,pos
TXN101442,1582,AC195584,2025-08-14 11:40:54,28445.35,debit,Salary,North Steveville,pos
TXN101443,1653,AC146682,2025-08-16 19:52:30,202921.46,debit,Travel,East Michele,web
TXN101444,1365,AC113824,2025-07-21 11:43:56,576.21,debit,Grocery,Lake Tina,mobile
TXN101445,1977,AC187748,2025-08-16 18:12:24,158997.33,debit,Salary,Waltonfurt,pos
TXN101446,1370,AC182653,2025-07-18 21:45:52,194560.54,debit,Dining,Derekstad,pos
TXN101447,1132,AC161220,2025-07-24 00:51:47,81793.83,debit,Entertainment,Rasmussenbury,web
TXN101448,1368,AC134104,2025-08-07 10:28:10,59712.27,credit,Grocery,Port Matthewstad,mobile
TXN101449,1901,AC152254,2025-08-08 10:13:36,199968.42,debit,Dining,New Davidborough,pos
TXN101450,1494,AC145646,2025-08-23 18:01:28,3802.29,debit,Grocery,Claudiaport,pos
TXN101451,1750,AC130587,2025-09-01 13:57:08,86503.39,credit,Grocery,Pattersonview,mobile
TXN101452,1839,AC102888,2025-09-21 12:14:39,85882.83,debit,Shopping,Claudiamouth,mobile
TXN101453,1100,AC194934,2025-07-19 05:00:13,13510.51,debit,Shopping,Port Kathyport,mobile
TXN101454,1447,AC195399,2025-08-23 03:06:07,139110.93,debit,Utilities,Wellsstad,pos
TXN101455,1527,AC132925,2025-07-02 09:25:34,8141.72,credit,Shopping,North Robertside,web
TXN101456,1803,AC121746,2025-07-20 13:55:42,186045.14,debit,Dining,West Reneeside,web
TXN101457,1244,AC114796,2025-07-23 21:12:13,149171.43,debit,Dining,Jamiefurt,pos
TXN101458,1925,AC171144,2025-08-13 19:19:54,120639.59,debit,Utilities,Russellport,pos
TXN101459,1179,AC176246,2025-08-16 22:40:45,154116.89,debit,Healthcare,Lopezfurt,web
TXN101460,1900,AC149281,2025-09-06 13:58:59,118776.22,debit,Healthcare,Lake Michael,web
TXN101461,1548,AC181197,2025-07-15 04:44:19,245455.49,debit,Dining,North Sophiamouth,mobile
TXN101462,1392,AC125079,2025-09-15 09:39:56,183898.38,debit,Utilities,Kellyville,web
TXN101463,1761,AC139369,2025-07-01 02:59:31,37824.0,debit,Healthcare,Spenceland,pos
TXN101464,1751,AC139703,2025-07-21 08:28:24,128515.89,debit,Shopping,North Alecborough,web
TXN101465,1417,AC162566,2025-09-11 11:30:11,178359.15,debit,Utilities,Jimenezfurt,pos
TXN101466,1591,AC165399,2025-08-02 03:19:35,64509.76,debit,Grocery,Lake Brendaport,mobile
TXN101467,1038,AC124198,2025-07-31 17:16:10,163170.04,debit,Travel,Williamchester,pos
TXN101468,1740,AC124401,2025-07-09 22:36:11,101485.89,credit,Shopping,Turnermouth,pos
TXN101469,1689,AC131988,2025-07-22 18:29:58,29899.32,debit,Dining,Williamsfort,pos
TXN101470,1115,AC131716,2025-09-24 06:16:49,243986.7,debit,Utilities,Rodriguezburgh,web
TXN101471,1056,AC132326,2025-09-07 18:02:34,79841.13,debit,Shopping,Mendozaland,pos
TXN101472,1963,AC195159,2025-08-17 00:25:47,236735.56,debit,Healthcare,Jamesport,pos
TXN101473,1136,AC117775,2025-08-05 12:04:27,82365.5,debit,Shopping,Hendrickstown,pos
TXN101474,1127,AC171783,2025-08-15 23:19:34,160114.47,debit,Shopping,Kleinport,mobile
TXN101475,1575,AC195224,2025-09-22 20:14:35,205470.85,debit,Travel,Michaelmouth,web
TXN101476,1517,AC176298,2025-07-15 01:53:56,17974.51,debit,Salary,Gainesborough,pos
TXN101477,1651,AC105800,2025-09-06 17:53:38,195980.43,debit,Healthcare,East Brett,web
TXN101478,1192,AC168028,2025-08-07 03:17:51,22930.81,credit,Salary,North Jeremiah,mobile
TXN101479,1519,AC141358,2025-09-24 17:05:14,90356.02,debit,Shopping,Guerrerobury,mobile
TXN101480,1968,AC137851,2025-07-14 08:32:30,53352.29,debit,Travel,Joneshaven,mobile
TXN101481,1217,AC112112,2025-08-18 01:37:24,89134.52,debit,Utilities,Myersport,pos
TXN101482,1157,AC111387,2025-07-07 17:14:56,72591.97,debit,Salary,West Kristine,web
TXN101483,1002,AC125639,2025-08-29 15:55:55,172002.89,debit,Grocery,South John,web
TXN101484,1999,AC108968,2025-09-20 15:15:26,221094.02,debit,Dining,West Richardville,mobile
TXN101485,1152,AC122782,2025-09-28 08:37:58,87858.79,debit,Shopping,Walkerchester,web
TXN101486,1437,AC172270,2025-07-17 13:16:45,120688.83,debit,Dining,South Stephen,pos
TXN101487,1998,AC173844,2025-07-06 21:22:06,55061.66,debit,Healthcare,Arellanoton,web
TXN101488,1218,AC158117,2025-08-09 22:26:20,84701.23,debit,Entertainment,East Heidimouth,pos
TXN101489,1778,AC168504,2025-08-15 19:21:33,238970.99,debit,Shopping,Millerbury,web
TXN101490,1728,AC120259,2025-07-28 10:30:14,49555.47,credit,Grocery,Lake Barbarastad,web
TXN101491,1584,AC148789,2025-09-23 04:44:12,82122.55,debit,Entertainment,West Crystal,web
TXN101492,1902,AC185078,2025-09-15 17:22:36,186976.1,debit,Grocery,Lake Jerry,mobile
TXN101493,1650,AC198811,2025-09-11 21:15:52,114013.19,debit,Entertainment,Lake Brian,pos
TXN101494,1305,AC184028,2025-07-09 10:45:49,149108.54,credit,Dining,East Derekview,mobile
TXN101495,1166,AC140528,2025-08-30 20:02:30,1174.36,credit,Shopping,New Joseph,web
TXN101496,1544,AC114304,2025-08-13 12:32:30,154705.45,debit,Grocery,New Kenneth,web
TXN101497,1911,AC184572,2025-08-07 18:15:42,16012.92,debit,Healthcare,New Aaron,pos
TXN101498,1995,AC118088,2025-07-14 04:44:03,227767.68,credit,Entertainment,North Mark,web
TXN101499,1610,AC100882,2025-08-11 12:16:41,136781.15,debit,Grocery,New Saraside,web
TXN101500,1689,AC118343,2025-08-24 20:27:28,104410.55,debit,Dining,Mitchellshire,mobile
TXN101501,1436,AC133128,2025-08-18 23:55:22,16756.17,debit,Entertainment,Castanedatown,pos
TXN101502,1635,AC109082,2025-08-21 10:26:29,146502.19,debit,Dining,Port Johnchester,pos
TXN101503,1608,AC158292,2025-09-25 05:03:15,193579.6,credit,Shopping,West Mariaberg,mobile
TXN101504,1908,AC197779,2025-09-19 01:56:50,211393.29,debit,Entertainment,Port Victorton,pos
TXN101505,1658,AC123023,2025-08-01 06:09:06,13483.97,credit,Utilities,Andreaport,pos
TXN101506,1085,AC161060,2025-07-26 14:33:19,196547.27,debit,Utilities,North Christopher,pos
TXN101507,1892,AC167781,2025-07-06 16:49:51,4927.97,debit,Salary,Jenniferbury,pos
TXN101508,1476,AC194121,2025-07-03 06:18:06,246729.98,debit,Utilities,North Johnton,mobile
TXN101509,1744,AC166776,2025-07-30 04:06:11,106518.43,debit,Dining,Lawrencefort,pos
TXN101510,1077,AC139850,2025-09-11 19:34:01,167788.63,debit,Grocery,Lake Thomas,mobile
TXN101511,1447,AC158959,2025-08-10 08:36:39,59802.91,credit,Salary,Erichaven,web
TXN101512,1947,AC144515,2025-08-09 21:00:44,148783.57,debit,Dining,Browningmouth,mobile
TXN101513,1155,AC164125,2025-09-27 17:34:20,191227.58,credit,Shopping,Walkerfort,pos
TXN101514,1116,AC144352,2025-08-31 20:43:40,80078.57,debit,Travel,West Sara,web
TXN101515,1870,AC159346,2025-07-19 03:10:17,35128.31,debit,Healthcare,Colleenstad,pos
TXN101516,1847,AC146117,2025-09-20 18:22:11,201197.05,debit,Healthcare,New Jason,pos
TXN101517,1230,AC133923,2025-09-15 13:54:06,37979.7,credit,Healthcare,Leeshire,pos
TXN101518,1896,AC192657,2025-09-07 15:12:07,146651.35,debit,Grocery,New Brandonmouth,mobile
TXN101519,1576,AC156917,2025-07-30 23:23:56,217566.76,debit,Utilities,Lake Susan,mobile
TXN101520,1213,AC103546,2025-09-08 14:36:50,114919.6,debit,Entertainment,Paynestad,mobile
TXN101521,1926,AC109550,2025-09-28 09:59:05,180203.64,debit,Grocery,Raymondbury,mobile
TXN101522,1811,AC154913,2025-08-31 15:20:34,157965.37,credit,Healthcare,Burgessmouth,pos
TXN101523,1156,AC133850,2025-08-28 04:01:30,194211.75,debit,Dining,Ryanmouth,web
TXN101524,1417,AC136382,2025-09-02 21:38:39,182484.84,debit,Shopping,New Ethanburgh,web
TXN101525,1980,AC166944,2025-07-01 05:42:03,91381.28,debit,Travel,Port Robertberg,web
TXN101526,1222,AC155372,2025-08-05 08:09:05,181512.21,debit,Healthcare,Suttonville,mobile
TXN101527,1042,AC124984,2025-07-21 20:00:03,110710.51,debit,Healthcare,Smithbury,pos
TXN101528,1612,AC137243,2025-07-19 02:45:55,19154.25,debit,Salary,Sanchezland,mobile
TXN101529,1619,AC186042,2025-09-09 22:28:38,82835.77,debit,Entertainment,Reginaberg,mobile
TXN101530,1094,AC177693,2025-08-27 01:21:06,166415.23,debit,Travel,Cannonton,mobile
TXN101531,1636,AC177144,2025-09-04 00:27:39,156073.67,debit,Utilities,Katherinebury,pos
TXN101532,1637,AC150242,2025-09-23 08:51:45,103681.52,debit,Utilities,North Trevor,pos
TXN101533,1733,AC111035,2025-09-14 22:35:29,70878.13,debit,Healthcare,Kelleyton,mobile
TXN101534,1133,AC142954,2025-09-12 15:17:27,228642.88,debit,Grocery,North Davidberg,web
TXN101535,1533,AC119974,2025-08-10 14:07:16,88718.27,credit,Dining,Heidiland,web
TXN101536,1805,AC163306,2025-08-03 17:57:43,29001.63,debit,Utilities,Teresamouth,mobile
TXN101537,1634,AC135459,2025-07-25 12:11:29,81876.34,credit,Dining,Port Wanda,mobile
TXN101538,1657,AC110002,2025-07-18 13:32:40,144215.23,debit,Salary,North Robert,mobile
TXN101539,1380,AC123501,2025-07-11 10:26:14,136261.15,credit,Entertainment,Port Don,pos
TXN101540,1645,AC115277,2025-07-12 04:31:55,155912.95,debit,Salary,South Stevenland,mobile
TXN101541,1725,AC116773,2025-07-13 11:15:54,28226.36,debit,Salary,Ashleymouth,pos
TXN101542,1673,AC158927,2025-08-24 14:04:34,214711.13,debit,Shopping,East Lindashire,mobile
TXN101543,1982,AC144084,2025-08-15 21:08:07,136199.33,debit,Travel,New Loriburgh,pos
TXN101544,1472,AC179820,2025-08-07 11:06:34,166191.8,debit,Healthcare,Dunnfort,mobile
TXN101545,1673,AC133334,2025-09-15 14:02:33,23569.42,debit,Utilities,Chaseborough,mobile
TXN101546,1552,AC156222,2025-07-30 19:43:21,211698.85,debit,Utilities,Angelamouth,web
TXN101547,1275,AC135952,2025-08-19 17:22:02,94901.58,debit,Shopping,New Steven,mobile
TXN101548,1913,AC129622,2025-07-26 12:59:46,58776.46,debit,Grocery,North Ashleyfurt,mobile
TXN101549,1865,AC182491,2025-08-18 20:06:37,19964.41,debit,Shopping,East Bradleyhaven,mobile
TXN101550,1610,AC147502,2025-08-24 14:00:35,168568.36,debit,Entertainment,North Justinmouth,mobile
TXN101551,1804,AC178139,2025-08-31 20:32:33,51453.8,debit,Travel,Johnsonchester,mobile
TXN101552,1533,AC154697,2025-07-02 02:35:38,200404.98,credit,Grocery,Cooperport,web
TXN101553,1535,AC145719,2025-08-20 07:57:44,220382.69,debit,Travel,Lake Andrew,mobile
TXN101554,1135,AC174342,2025-08-21 13:43:06,242927.28,credit,Salary,Elizabethville,pos
TXN101555,1076,AC186429,2025-08-29 19:40:20,215031.2,debit,Salary,Jakeport,web
TXN101556,1564,AC153376,2025-07-18 10:23:12,189392.03,credit,Shopping,Justinstad,pos
TXN101557,1056,AC134996,2025-09-07 14:23:53,57622.91,debit,Utilities,Port Patrick,web
TXN101558,1865,AC155885,2025-07-27 07:27:46,158427.41,credit,Utilities,Lake Antonio,pos
TXN101559,1720,AC188635,2025-08-17 14:17:32,64779.71,debit,Travel,Theresatown,web
TXN101560,1650,AC154703,2025-07-04 12:44:33,125493.38,debit,Entertainment,Gardnerhaven,web
TXN101561,1929,AC192208,2025-08-26 02:51:05,80565.61,debit,Healthcare,Christopherberg,pos
TXN101562,1218,AC124978,2025-08-23 04:59:42,109255.09,debit,Entertainment,Port Tonya,pos
TXN101563,1708,AC148994,2025-08-19 13:39:44,106682.99,debit,Salary,Nicholasfort,pos
TXN101564,1575,AC113492,2025-09-08 22:40:24,173442.14,debit,Travel,West Ronaldton,pos
TXN101565,1858,AC191728,2025-07-01 05:55:20,39878.4,credit,Salary,Lake Justinport,mobile
TXN101566,1332,AC111762,2025-09-18 22:41:16,235170.48,credit,Healthcare,West Brandonstad,web
TXN101567,1298,AC149020,2025-09-16 23:07:16,42655.75,debit,Entertainment,West Austin,mobile
TXN101568,1290,AC176352,2025-07-05 22:27:36,135061.53,debit,Salary,Erinberg,web
TXN101569,1170,AC169643,2025-09-22 20:52:32,153626.57,debit,Entertainment,North Jamesstad,web
TXN101570,1087,AC149828,2025-09-02 15:46:26,209498.85,debit,Entertainment,Benjaminburgh,mobile
TXN101571,1321,AC156148,2025-09-01 18:16:02,242731.85,debit,Grocery,Christianview,mobile
TXN101572,1238,AC156101,2025-08-16 07:00:54,111188.44,debit,Dining,East Matthewchester,pos
TXN101573,1034,AC192986,2025-09-18 02:29:48,90884.97,debit,Travel,Simshaven,mobile
TXN101574,1732,AC139416,2025-08-31 22:46:01,97398.87,debit,Grocery,Lake Kelly,mobile
TXN101575,1446,AC127128,2025-07-28 21:06:11,191067.47,credit,Shopping,Port Amandastad,web
TXN101576,1595,AC190588,2025-08-24 15:59:45,40014.89,debit,Grocery,Donnaberg,mobile
TXN101577,1334,AC157804,2025-09-26 19:03:53,35023.23,debit,Grocery,North James,mobile
TXN101578,1560,AC150975,2025-08-09 19:03:35,7795.9,credit,Salary,East Robert,mobile
TXN101579,1398,AC161087,2025-08-21 16:44:27,209916.82,debit,Salary,Andersonchester,pos
TXN101580,1333,AC133986,2025-09-15 03:41:09,176498.04,debit,Grocery,South Larryland,pos
TXN101581,1951,AC159747,2025-07-08 05:32:29,69289.4,debit,Salary,Clarkport,mobile
TXN101582,1432,AC169148,2025-07-11 13:36:08,213632.64,debit,Grocery,Maryhaven,mobile
TXN101583,1880,AC120107,2025-09-05 00:06:58,244189.57,debit,Entertainment,East Caitlinhaven,pos
TXN101584,1223,AC118950,2025-08-24 06:13:35,197322.35,credit,Utilities,West Matthew,web
TXN101585,1255,AC100587,2025-09-20 21:29:28,198375.91,debit,Shopping,Williamfurt,web
TXN101586,1622,AC175554,2025-09-04 00:49:27,97077.01,credit,Travel,Belltown,pos
TXN101587,1293,AC147425,2025-07-15 22:44:57,101076.98,debit,Healthcare,Juanside,web
TXN101588,1636,AC162555,2025-08-16 16:13:43,148313.8,debit,Salary,East Jasonville,pos
TXN101589,1230,AC155591,2025-08-17 03:43:07,231029.24,debit,Shopping,North Stevemouth,pos
TXN101590,1452,AC101590,2025-08-21 08:30:45,202162.14,debit,Shopping,West Williamfort,web
TXN101591,1893,AC155340,2025-09-08 14:28:18,213615.19,debit,Travel,Schmidtland,web
TXN101592,1191,AC135521,2025-08-27 15:24:59,16465.11,credit,Grocery,North Nathantown,web
TXN101593,1542,AC119314,2025-07-07 07:54:33,125538.82,debit,Dining,New Douglas,pos
TXN101594,1308,AC154199,2025-09-15 04:20:00,9549.33,debit,Salary,Port Rubenberg,web
TXN101595,1200,AC128423,2025-07-22 19:06:20,180164.94,debit,Entertainment,Phillipfort,mobile
TXN101596,1933,AC122406,2025-08-05 02:02:42,155068.68,debit,Shopping,New Ebony,pos
TXN101597,1608,AC158483,2025-07-15 17:27:59,81183.91,debit,Grocery,Rileyton,mobile
TXN101598,1835,AC197808,2025-08-07 22:40:20,166530.11,debit,Shopping,West Kimberly,mobile
TXN101599,1299,AC146344,2025-07-29 14:37:20,63539.44,debit,Dining,Whitechester,pos
TXN101600,1681,AC113941,2025-08-28 11:54:29,213455.69,debit,Utilities,Lake Ashleyview,mobile
TXN101601,1101,AC130403,2025-07-23 07:38:32,107974.51,debit,Healthcare,West Tammychester,pos
TXN101602,1755,AC176813,2025-08-30 08:38:26,31053.37,debit,Healthcare,New Juan,mobile
TXN101603,1484,AC191946,2025-08-25 15:46:56,53979.03,debit,Dining,Anthonyshire,mobile
TXN101604,1234,AC151785,2025-08-04 12:39:37,80522.06,debit,Entertainment,New Sarahside,mobile
TXN101605,1451,AC104456,2025-07-14 06:55:16,90736.41,credit,Entertainment,West Brooketown,pos
TXN101606,1235,AC179551,2025-08-02 23:09:48,35117.22,debit,Healthcare,Dakotaside,pos
TXN101607,1957,AC175116,2025-08-07 07:29:17,68968.15,debit,Dining,West Rachel,pos
TXN101608,1534,AC110082,2025-07-09 10:30:07,38423.77,credit,Salary,South Elizabeth,mobile
TXN101609,1785,AC165199,2025-09-13 04:07:41,53819.13,debit,Dining,Jonesstad,web
TXN101610,1148,AC116808,2025-07-25 15:22:16,10738.22,debit,Entertainment,New Kathyberg,mobile
TXN101611,1007,AC116040,2025-08-18 14:35:12,198061.41,debit,Salary,West Bethborough,mobile
TXN101612,1278,AC132798,2025-09-19 07:28:58,45517.59,debit,Shopping,Perkinsborough,mobile
TXN101613,1908,AC169939,2025-07-18 14:19:13,14295.25,debit,Shopping,Markville,mobile
TXN101614,1208,AC184984,2025-07-29 00:57:00,199993.88,debit,Healthcare,Robertmouth,mobile
TXN101615,1080,AC189503,2025-09-25 08:12:42,51177.5,debit,Grocery,Ryanton,pos
TXN101616,1109,AC147520,2025-08-14 03:43:43,168789.73,credit,Salary,Port Robert,pos
TXN101617,1864,AC195482,2025-09-14 18:10:04,157097.44,credit,Shopping,Port Robin,mobile
TXN101618,1834,AC144521,2025-09-15 03:48:04,135133.55,debit,Grocery,Port Michaeltown,mobile
TXN101619,1491,AC108984,2025-09-09 21:14:26,26590.04,debit,Utilities,East Denise,mobile
TXN101620,1220,AC119630,2025-07-22 00:05:09,121738.03,debit,Utilities,Autumnburgh,mobile
TXN101621,1024,AC169693,2025-09-07 23:05:03,180006.19,debit,Travel,Griffinville,pos
TXN101622,1438,AC169910,2025-08-09 20:53:11,9038.6,credit,Salary,Davidfurt,mobile
TXN101623,1143,AC185548,2025-09-21 04:45:06,102850.84,debit,Travel,Brandonburgh,pos
TXN101624,1177,AC154682,2025-07-20 07:19:02,201284.35,debit,Travel,South Williamburgh,pos
TXN101625,1260,AC119011,2025-07-29 18:34:29,39439.04,credit,Shopping,East Adrianaland,mobile
TXN101626,1745,AC154240,2025-07-06 23:46:41,149111.49,debit,Travel,North Jamesview,mobile
TXN101627,1444,AC128259,2025-08-07 09:42:58,183748.01,debit,Dining,North Baileyton,web
TXN101628,1770,AC120498,2025-08-02 16:38:17,115227.26,debit,Shopping,West Cliffordmouth,pos
TXN101629,1463,AC129324,2025-08-16 05:32:16,124079.76,credit,Salary,Raymouth,mobile
TXN101630,1966,AC137967,2025-08-06 02:27:03,184188.38,debit,Utilities,Nicholasfurt,mobile
TXN101631,1785,AC123896,2025-07-02 07:44:02,69750.13,debit,Dining,East Joshua,web
TXN101632,1204,AC193797,2025-07-30 22:46:56,148497.78,debit,Travel,Fergusonburgh,web
TXN101633,1418,AC108858,2025-07-24 05:43:29,37642.53,credit,Salary,Coreymouth,web
TXN101634,1607,AC113837,2025-08-30 16:31:46,236356.35,debit,Travel,Thomasfurt,mobile
TXN101635,1572,AC103921,2025-07-01 04:43:56,90658.11,credit,Utilities,East Melanieside,mobile
TXN101636,1726,AC157168,2025-09-24 09:33:13,65698.33,debit,Shopping,Ryanfort,web
TXN101637,1760,AC198176,2025-08-03 16:11:54,167233.44,debit,Shopping,North Tanya,pos
TXN101638,1984,AC182546,2025-08-02 20:57:35,83636.64,credit,Shopping,South Danny,web
TXN101639,1887,AC114608,2025-07-06 22:23:56,27361.71,credit,Utilities,Jonestown,mobile
TXN101640,1658,AC189243,2025-09-03 14:44:31,223184.24,credit,Dining,Trevorview,web
TXN101641,1952,AC112038,2025-09-26 11:31:58,225672.36,credit,Shopping,Lake Jamie,web
TXN101642,1872,AC141740,2025-08-08 05:39:57,190128.88,debit,Dining,Keithport,mobile
TXN101643,1096,AC198331,2025-07-31 03:00:08,36585.22,debit,Salary,West Edwardstad,web
TXN101644,1664,AC198184,2025-09-21 11:46:08,147502.07,credit,Grocery,Danieltown,pos
TXN101645,1069,AC109041,2025-08-15 20:32:09,236299.0,debit,Shopping,Bakerview,pos
TXN101646,1562,AC169351,2025-08-21 16:46:06,96715.55,debit,Travel,Lake Noah,pos
TXN101647,1593,AC153352,2025-08-29 19:10:17,166762.82,debit,Grocery,South Stephanieville,mobile
TXN101648,1803,AC172660,2025-09-25 13:32:25,243994.38,debit,Entertainment,West Laura,mobile
TXN101649,1387,AC155277,2025-09-21 01:42:13,217474.17,debit,Utilities,New Lisa,web
TXN101650,1030,AC167336,2025-07-03 15:49:16,110542.1,debit,Grocery,North Joseton,pos
TXN101651,1997,AC142139,2025-08-24 22:20:39,149786.1,debit,Healthcare,Danaton,mobile
TXN101652,1842,AC180190,2025-07-29 14:06:15,173896.51,credit,Salary,Lake Ashleybury,mobile
TXN101653,1718,AC119985,2025-07-28 22:40:24,230306.04,debit,Entertainment,Brownton,web
TXN101654,1253,AC147111,2025-07-31 12:19:04,183303.13,debit,Healthcare,North Thomasfort,pos
TXN101655,1761,AC105381,2025-07-07 03:05:51,195749.09,debit,Healthcare,Dominicshire,pos
TXN101656,1541,AC123071,2025-08-15 10:36:08,148504.47,debit,Salary,New Peter,pos
TXN101657,1846,AC150959,2025-09-16 20:09:04,94921.42,debit,Entertainment,New Sean,web
TXN101658,1490,AC194332,2025-07-23 00:05:48,50069.75,debit,Salary,New Katherinefort,web
TXN101659,1164,AC176476,2025-08-01 09:54:26,24112.51,debit,Shopping,Wardmouth,pos
TXN101660,1293,AC126315,2025-07-13 12:05:03,74141.05,debit,Salary,North James,pos
TXN101661,1281,AC103277,2025-08-21 19:44:41,23330.26,credit,Shopping,Mcdonaldberg,pos
TXN101662,1212,AC162935,2025-07-12 07:26:39,166786.49,credit,Utilities,Ortegahaven,web
TXN101663,1363,AC191152,2025-09-11 12:13:30,24694.53,debit,Grocery,New Charles,mobile
TXN101664,1869,AC113298,2025-09-09 21:17:13,3006.89,debit,Grocery,Wesleyshire,mobile
TXN101665,1082,AC143028,2025-07-04 21:40:05,104300.19,debit,Shopping,Ruizshire,web
TXN101666,1455,AC174503,2025-09-08 06:36:53,152576.48,debit,Utilities,West Janeland,web
TXN101667,1596,AC158912,2025-09-27 10:52:52,26339.33,debit,Dining,Eugeneland,pos
TXN101668,1101,AC110123,2025-07-13 14:29:47,66585.61,debit,Grocery,West Hannahberg,pos
TXN101669,1980,AC174913,2025-09-11 07:57:29,189904.59,debit,Dining,East Craig,pos
TXN101670,1164,AC193791,2025-07-02 10:50:20,161971.26,debit,Shopping,New Joseph,mobile
TXN101671,1350,AC158676,2025-09-03 04:04:03,246523.89,credit,Healthcare,Donaldfurt,web
TXN101672,1185,AC198874,2025-08-17 03:21:09,130983.41,debit,Grocery,New Rachel,web
TXN101673,1014,AC160823,2025-07-25 00:39:33,192409.22,debit,Utilities,Cruzmouth,mobile
TXN101674,1093,AC192046,2025-07-20 14:35:29,1092.86,debit,Dining,Port Tiffanyport,mobile
TXN101675,1860,AC178392,2025-09-02 23:13:03,40077.19,debit,Utilities,Bowersborough,web
